,winery,country_id,province_id
4650,Greywacke,11.0,40.0
4651,Domaine Joël Delaunay,4.0,75.0
4652,Duck Pond,2.0,2.0
4653,Fairsing,2.0,2.0
4654,Finca Agostino,6.0,10.0
4655,Graziano,2.0,7.0
4656,Olek Bondonio,0.0,31.0
4657,Quinta do Crasto,1.0,99.0
4658,Salvano,0.0,31.0
4659,Sidecar,2.0,2.0
4660,Nice,2.0,7.0
4661,Olabisi,2.0,7.0
4662,Romain Bouchard,4.0,21.0
4663,Roza Ridge,2.0,18.0
4664,Senda 66,3.0,36.0
4665,Shaya,3.0,4.0
4666,Terre di Leone,0.0,43.0
4667,Thelema,10.0,210.0
4668,Volteo,3.0,36.0
4669,Buitenverwachting,10.0,47.0
4670,Ca' Rugate,0.0,43.0
4671,Graham Beck,10.0,107.0
4672,Denis Dutron,4.0,21.0
4673,Domaine Bernard Millot,4.0,21.0
4674,Domaine Jean-Paul et Benoît Droin,4.0,21.0
4675,Maculan,0.0,43.0
4676,Peza do Rei,3.0,25.0
4677,Saddleback Cellars,2.0,7.0
4678,Epiphany,2.0,7.0
4679,Garcia Schwaderer,7.0,211.0
4680,Poiema,2.0,7.0
4681,Sauska,13.0,119.0
4682,College Cellars,2.0,18.0
4683,Poseidon,2.0,7.0
4684,Seven Angels,2.0,7.0
4685,Stapleton & Springer,20.0,137.0
4686,Sauska,13.0,51.0
4687,Standing Sun,2.0,7.0
4688,Tenuta San Leonardo,0.0,41.0
4689,Tenute Lunelli,0.0,41.0
4690,Shannon,2.0,7.0
4691,Spoto,2.0,7.0
4692,Vigne Guadagno,0.0,14.0
4693,A.P. Vin,2.0,7.0
4694,Baily,2.0,7.0
4695,Castelvecchio,0.0,41.0
4696,Cave de Ribeauvillé,4.0,5.0
4697,Château Vircoulon,4.0,16.0
4698,Child's Play,2.0,2.0
4699,Domaine Charles Frey,4.0,5.0
4700,Domaine du Petit Clocher,4.0,75.0
4701,Quinta do Casal Branco,1.0,126.0
4702,Señorío de Sarria,3.0,4.0
4703,Standing Stone,2.0,29.0
4704,Tenuta Sette Ponti,0.0,27.0
4705,José Maria da Fonseca,1.0,212.0
4706,Barkan,12.0,213.0
4707,Valsanzo,3.0,4.0
4708,La Capilla,2.0,7.0
4709,Eleusis,3.0,25.0
4710,Vina Robles,2.0,7.0
4711,Langtry,2.0,7.0
4712,Leth,9.0,117.0
4713,Maior de Mendoza,3.0,25.0
4714,Mastrojanni,0.0,27.0
4715,Palazzo,0.0,27.0
4716,Patterson,2.0,18.0
4717,Pietroso,0.0,27.0
4718,Radius,2.0,18.0
4719,San Giacomo,0.0,27.0
4720,Château Bibian,4.0,16.0
4721,Château de Braude,4.0,16.0
4722,Il Poggiolo,0.0,27.0
4723,La Rasina,0.0,27.0
4724,Zarate,3.0,25.0
4725,Eleven,2.0,18.0
4726,Elsom Cellars,2.0,18.0
4727,Fayolle Fils & Fille,4.0,48.0
4728,Jean Daneel,10.0,44.0
4729,La Rochelle,2.0,7.0
4730,Kirchmayr,9.0,79.0
4731,Maggy Hawk,2.0,7.0
4732,Rabl,9.0,79.0
4733,Ken Forrester,10.0,32.0
4734,Domaine du Grand Montmirail,4.0,48.0
4735,Agricola Punica,0.0,0.0
4736,Cellers Sant Rafel,3.0,55.0
4737,XYZin,2.0,7.0
4738,Elements of Sonoma,2.0,7.0
4739,Forchini,2.0,7.0
4740,Gallo Family Vineyards,2.0,7.0
4741,Marc Kreydenweiss,4.0,5.0
4742,Blandy's,1.0,214.0
4743,Ca' del Solo,2.0,7.0
4744,Cloudline,2.0,2.0
4745,Dão Sul,1.0,153.0
4746,Trentadue,2.0,7.0
4747,Scala Dei,3.0,55.0
4748,Plaisir De Merle,10.0,170.0
4749,Havana Hills,10.0,44.0
4750,Thelema,10.0,32.0
4751,Mas Nicolas,10.0,32.0
4752,Mendocino Gold,2.0,7.0
4753,Hardys,8.0,22.0
4754,New World,10.0,44.0
4755,Niel Joubert,10.0,170.0
4756,Perry Creek,2.0,7.0
4757,Imagery,2.0,7.0
4758,Redwood,2.0,7.0
4759,Bodegas Concavins,3.0,55.0
4760,Viña Maipo,7.0,42.0
4761,Wild Pig,4.0,61.0
4762,Barton & Guestier,4.0,61.0
4763,CarlindePaolo,0.0,31.0
4764,Cascina Radice,0.0,31.0
4765,Clos Pons,3.0,55.0
4766,Coleccion Privada,7.0,15.0
4767,Cuyen,7.0,68.0
4768,Domaine Gueguen,4.0,21.0
4769,J. Bouchon,7.0,15.0
4770,TerraNoble,7.0,15.0
4771,La Spinetta,0.0,31.0
4772,Loron et Fils,4.0,21.0
4773,Pietro Rinaldi,0.0,31.0
4774,Bridgeview,2.0,2.0
4775,Vin Nostro,2.0,7.0
4776,Kalbarri,8.0,92.0
4777,Harveys,3.0,110.0
4778,Snake River,2.0,84.0
4779,Celler La Bollidora,3.0,55.0
4780,Pacific Oasis,2.0,7.0
4781,Panthea,2.0,7.0
4782,LaStella,17.0,180.0
4783,Lucien Lardy,4.0,12.0
4784,Barone Pizzini,0.0,76.0
4785,Jean Laurent,4.0,20.0
4786,Louis Roederer,4.0,20.0
4787,Quinta das Carvalhas,1.0,1.0
4788,A.R. Lenoble ,4.0,20.0
4789,Corte Moschina,0.0,43.0
4790,McEvoy Ranch,2.0,7.0
4791,Mercy,2.0,7.0
4792,Metz Road,2.0,7.0
4793,Starborough,11.0,40.0
4794,Tenuta di Trecciano,0.0,27.0
4795,Textbook,2.0,7.0
4796,Banfi,0.0,27.0
4797,Bellini,0.0,27.0
4798,Aia Vecchia,0.0,27.0
4799,Atmosphere,2.0,7.0
4800,Bodegas Mähler-Besse,3.0,86.0
4801,Cipriana,0.0,27.0
4802,Eucaliptus,0.0,27.0
4803,Borges,1.0,99.0
4804,Château de Minière,4.0,75.0
4805,Château Fonguillon,4.0,16.0
4806,Château La Rame,4.0,16.0
4807,Pascal & Nicolas Reverdy,4.0,75.0
4808,Chrysorroyiatissa,35.0,215.0
4809,Frank Cornelissen,0.0,0.0
4810,Yali,7.0,24.0
4811,Pasion de Tango,6.0,10.0
4812,Dutch Bill Creek,2.0,7.0
4813,Heavenly Retreat,15.0,56.0
4814,Alpataco,6.0,9.0
4815,Protopapas,14.0,216.0
4816,San Giuseppe,0.0,43.0
4817,Zenaida Cellars,2.0,7.0
4818,Morandé,7.0,68.0
4819,Calama,7.0,68.0
4820,Santi,0.0,41.0
4821,Pepperwood Grove,2.0,7.0
4822,Viña Casas del Bosque,7.0,42.0
4823,La Palma,7.0,120.0
4824,Calama,7.0,42.0
4825,Guelbenzu,7.0,13.0
4826,MacMurray Ranch,2.0,7.0
4827,Quinta da Romeira,1.0,149.0
4828,Bartenura,0.0,43.0
4829,Château Los Boldos,7.0,24.0
4830,Quinta da Aveleda,1.0,83.0
4831,Vino de Eyzaguirre,7.0,13.0
4832,Domaine Michel Fonne,4.0,5.0
4833,Freja,2.0,2.0
4834,Gino Fasoli,0.0,43.0
4835,Miklus,0.0,41.0
4836,Nga Waka,11.0,87.0
4837,North 42 Degrees,17.0,77.0
4838,Schlumberger Wein- und Sektkellerei,9.0,73.0
4839,Shooting Star,2.0,7.0
4840,Louis Chalvon,4.0,20.0
4841,Wilderotter,2.0,7.0
4842,Yamhill Valley,2.0,2.0
4843,Borgoluce,0.0,43.0
4844,Althéa,0.0,43.0
4845,eco.love,11.0,204.0
4846,Tenuta di Serramarrocco,0.0,0.0
4847,Viña Bujanda,3.0,4.0
4848,Windsor Sonoma,2.0,7.0
4849,Smasne Cellars,2.0,18.0
4850,Château Tanunda,8.0,22.0
4851,Di Giovanna,0.0,0.0
4852,Domaine Marc Jambon,4.0,21.0
4853,Hangtime,2.0,7.0
4854,J. Garcia Carrion,3.0,36.0
4855,Murganheira,1.0,217.0
4856,Allure,2.0,7.0
4857,Adams Bench,2.0,18.0
4858,Animale,2.0,18.0
4859,Argyros,14.0,53.0
4860,Thymiopoulos,14.0,66.0
4861,Jean-Claude Debeaune,4.0,21.0
4862,Mano A Mano,3.0,36.0
4863,Ousterhout,2.0,7.0
4864,Domaine La Soufrandise,4.0,21.0
4865,Finca La Mata,3.0,4.0
4866,Mulderbosch,10.0,44.0
4867,Amador Foothill Winery,2.0,7.0
4868,Château Toumilon,4.0,16.0
4869,Eventide Cellar,10.0,218.0
4870,Bonneau,2.0,7.0
4871,Hunter Ashby,2.0,7.0
4872,Nicholls,2.0,7.0
4873,Pago de Larrainzar,3.0,4.0
4874,L'Egrégoire,4.0,16.0
4875,Old Well House,10.0,44.0
4876,Dr. H. Thanisch (Erben Thanisch),5.0,177.0
4877,Bodegas Franco-Españolas,3.0,4.0
4878,Bodegas Leza García,3.0,4.0
4879,Cerulean,2.0,18.0
4880,Château Abelyce,4.0,16.0
4881,Château Bellevue Peycharneau,4.0,16.0
4882,Château le Prieuré,4.0,16.0
4883,Château Moncets,4.0,16.0
4884,Château Moulin de Blanchon,4.0,16.0
4885,Clarendelle,4.0,16.0
4886,DENO,2.0,7.0
4887,Domaine de la Bonne Tonne,4.0,12.0
4888,Telaya,2.0,18.0
4889,Winc,2.0,7.0
4890,Laurelwood,2.0,2.0
4891,Lion des Aubrots,4.0,16.0
4892,Mamete Prevostini,0.0,76.0
4893,Jalits,9.0,28.0
4894,Levendi,2.0,7.0
4895,Luna,2.0,7.0
4896,Michael Mondavi Family Estate,2.0,7.0
4897,Morell-Peña,2.0,18.0
4898,Ramey,2.0,7.0
4899,Rasa,2.0,18.0
4900,Ron Rubin,2.0,7.0
4901,Saracina,2.0,7.0
4902,Sequel,2.0,18.0
4903,Toccata,2.0,7.0
4904,Ferraton Pere et Fils,4.0,48.0
4905,Mas Champart,4.0,61.0
4906,Jada Vineyard & Winery,2.0,7.0
4907,Laughing Stock,17.0,180.0
4908,Manzone Fratelli,0.0,31.0
4909,Ca' Viola,0.0,31.0
4910,Darioush,2.0,7.0
4911,Gordon Estate,2.0,18.0
4912,Prinsi,0.0,31.0
4913,Mascarello Giuseppe e Figlio,0.0,31.0
4914,Alzinger,9.0,113.0
4915,Arndorfer,9.0,73.0
4916,Barden,2.0,7.0
4917,J & J,2.0,18.0
4918,Vista d'Oro,17.0,180.0
4919,Col d'Orcia,0.0,27.0
4920,Eliseo Silva,2.0,18.0
4921,Flinders Run,8.0,22.0
4922,Glen Fiona,2.0,18.0
4923,Guarachi Family,2.0,7.0
4924,Bleasdale,8.0,22.0
4925,Magnificent Wine Company,2.0,18.0
4926,Grant Burge,8.0,22.0
4927,Coto de Imaz,3.0,4.0
4928,Pontin del Roza,2.0,18.0
4929,Stefano Lubiana,8.0,93.0
4930,Hollick,8.0,22.0
4931,Huguet de Can Feixes,3.0,55.0
4932,Sariah Cellars,2.0,18.0
4933,Rutz,2.0,7.0
4934,Mayo,2.0,7.0
4935,Mayoral,3.0,86.0
4936,Condes de Albarei,3.0,25.0
4937,Gallo of Sonoma,2.0,7.0
4938,Gargiulo,2.0,7.0
4939,Oliverhill,8.0,22.0
4940,II Moons,2.0,7.0
4941,Chimney Rock,2.0,7.0
4942,Joseph Perrier,4.0,20.0
4943,Domaine Drouhin Oregon,2.0,2.0
4944,Maso Martis,0.0,41.0
4945,Rosenhof,9.0,28.0
4946,Taittinger,4.0,20.0
4947,Mvemve Raats,10.0,32.0
4948,Pol Roger,4.0,20.0
4949,Ch.igai Takaha,2.0,7.0
4950,Petite Sirène,4.0,16.0
4951,Louis Chavy,4.0,21.0
4952,Tinazzi,0.0,76.0
4953,Cru,2.0,7.0
4954,Dão Sul,1.0,124.0
4955,Domaine de Pajot,4.0,37.0
4956,Guyomar,2.0,7.0
4957,Vigneti Villabella,0.0,76.0
4958,Château la Petite Roque,4.0,16.0
4959,Château le Castellot,4.0,37.0
4960,Chilcas,7.0,15.0
4961,Due Cani,2.0,7.0
4962,Fleury,4.0,16.0
4963,Grochau,2.0,2.0
4964,Gunsight Rock,2.0,7.0
4965,Stama,2.0,7.0
4966,The Full,2.0,7.0
4967,Tofanelli Family,2.0,7.0
4968,Ugo Lequio,0.0,31.0
4969,Animale,2.0,2.0
4970,August Briggs,2.0,7.0
4971,Beni di Batasiolo,0.0,31.0
4972,Bulgariana,34.0,206.0
4973,Cascina Saria,0.0,31.0
4974,Castello di Verduno,0.0,31.0
4975,Cave des Grands Crus Blancs,4.0,21.0
4976,Chateau Burgozone,34.0,219.0
4977,Barberani,0.0,19.0
4978,Château de Tracy,4.0,75.0
4979,Adelaida,2.0,7.0
4980,Tandem,2.0,7.0
4981,Mojon's Bench,2.0,7.0
4982,Fattoria Fibbiano,0.0,27.0
4983,Le Caniette,0.0,19.0
4984,Stony Lonesome,2.0,29.0
4985,Two Paddocks,11.0,88.0
4986,Henry Earl,2.0,18.0
4987,Original House Wine,2.0,122.0
4988,Paradise Springs,2.0,11.0
4989,Cantina Altarocca,0.0,19.0
4990,Château Coussin,4.0,62.0
4991,The Boneyard,2.0,11.0
4992,Coyote Creek,2.0,7.0
4993,Domaine Parigot,4.0,21.0
4994,Domaine Thierry Drouin,4.0,21.0
4995,Marlborough Estate Reserve,11.0,40.0
4996,Via Giusti,2.0,7.0
4997,Ingleside,2.0,11.0
4998,Iter,2.0,7.0
4999,Kamiak,2.0,18.0
5000,Lunadoro,0.0,27.0
5001,Millton,11.0,220.0
5002,Guidi 1929,0.0,27.0
5003,Cantina di Soave,0.0,43.0
5004,Casa de Santa Vitoria,1.0,35.0
5005,Dão Sul,1.0,1.0
5006,Domaine Sainte Lucie,4.0,62.0
5007,Sanguinhal,1.0,221.0
5008,Stomping Girl,2.0,7.0
5009,Talbott,2.0,7.0
5010,Clerget,4.0,48.0
5011,Domaine Pierre Usseglio et Fils,4.0,48.0
5012,Alente,1.0,35.0
5013,Incognito,2.0,7.0
5014,Domaine Lafond,4.0,48.0
5015,Charles Clément,4.0,20.0
5016,Château le Breton,4.0,16.0
5017,Château Siaurac,4.0,16.0
5018,Antica Fratta,0.0,76.0
5019,Balverne,2.0,7.0
5020,Boëté,2.0,7.0
5021,Briceland,2.0,7.0
5022,C.H. Berres,5.0,8.0
5023,Wattle Creek,2.0,7.0
5024,Lucas & Lewellen,2.0,7.0
5025,Rodriguez Sanzo,3.0,4.0
5026,San Polo,0.0,27.0
5027,Santa Carolina,7.0,13.0
5028,Anakena,7.0,120.0
5029,Auclair,2.0,18.0
5030,Bliss,2.0,7.0
5031,Walla Faces,2.0,18.0
5032,Segura Viudas,3.0,55.0
5033,Cantine Lanzavecchia,0.0,31.0
5034,Château de Nages,4.0,48.0
5035,Coldisole,0.0,27.0
5036,Dante Robere,2.0,7.0
5037,Dealy Lane,2.0,7.0
5038,Domaine des Marrans,4.0,12.0
5039,Domaine Dupeuble Père et Fils,4.0,12.0
5040,Domaine Lagneau,4.0,12.0
5041,Fattoria del Cerro,0.0,27.0
5042,Influence,2.0,29.0
5043,Jean Becker,4.0,5.0
5044,Alessandro Rivetto,0.0,31.0
5045,Brown Estate,2.0,7.0
5046,Herdade Paço do Conde,1.0,35.0
5047,Château Joanin Bécot,4.0,16.0
5048,Quinta de la Rosa,1.0,1.0
5049,Ram's Gate,2.0,7.0
5050,Lombardi,2.0,7.0
5051,Martin Lane Winery,2.0,7.0
5052,Stack House,2.0,7.0
5053,Tenet,2.0,18.0
5054,Brian Benson,2.0,7.0
5055,Clos Henri,11.0,40.0
5056,Domaine Chevillon-Chezeaux,4.0,21.0
5057,Storm,2.0,7.0
5058,Laurel Glen,2.0,7.0
5059,Anglim,2.0,7.0
5060,Domaine de Bellene,4.0,21.0
5061,Escarpment,11.0,87.0
5062,Grevino,2.0,7.0
5063,Hart,2.0,7.0
5064,Innocent Bystander,11.0,88.0
5065,J. Dumangin Fils,4.0,20.0
5066,La Berrière,4.0,75.0
5067,King Vintners,2.0,2.0
5068,Marie Copinet,4.0,20.0
5069,Nicolas Feuillatte,4.0,20.0
5070,Nieto Senetiner,6.0,10.0
5071,Ornella Molon,0.0,43.0
5072,Papapietro Perry,2.0,7.0
5073,Sineann,11.0,40.0
5074,Spangler,2.0,2.0
5075,Stella Rosa,0.0,43.0
5076,Tinhorn Creek,17.0,180.0
5077,Urlar,11.0,222.0
5078,Villa Maria,11.0,40.0
5079,Beresini Vineyards,2.0,7.0
5080,Claude Baron,4.0,20.0
5081,Château le Grand Verdus,4.0,16.0
5082,Château Petit Moulin,4.0,16.0
5083,Cow Bell,2.0,2.0
5084,Santa Rita,7.0,17.0
5085,Siegel,7.0,13.0
5086,Spicerack,2.0,7.0
5087,Three Rivers,2.0,18.0
5088,Van Ardi,36.0,223.0
5089,Lambert,8.0,22.0
5090,Lion-Gri,30.0,194.0
5091,Manuel Manzaneque Suárez,3.0,36.0
5092,McWilliam's,8.0,92.0
5093,Minkov Brothers,34.0,206.0
5094,Montes,7.0,224.0
5095,Maple Creek,2.0,7.0
5096,Sunstone,2.0,7.0
5097,Rotari,0.0,41.0
5098,Château Thieuley,4.0,16.0
5099,Viansa,2.0,7.0
5100,Heintz,2.0,7.0
5101,Château Cantelys,4.0,16.0
5102,Château d'Yquem,4.0,16.0
5103,Château Ferrande,4.0,16.0
5104,Mouchão,1.0,35.0
5105,Swanson,2.0,7.0
5106,Renieri,0.0,27.0
5107,Stratus,17.0,77.0
5108,Thiénot,4.0,20.0
5109,Knights Bridge,2.0,7.0
5110,Lamiable,4.0,20.0
5111,Cà La Bionda,0.0,43.0
5112,Höpler,9.0,28.0
5113,Hovey,2.0,7.0
5114,Wolfberger,4.0,5.0
5115,Domaine de la Tour du Bon,4.0,62.0
5116,Fattoria Laila,0.0,19.0
5117,Grace Lane,2.0,18.0
5118,Mannina Cellars,2.0,18.0
5119,Marchetti,0.0,19.0
5120,Accadia,0.0,19.0
5121,Arboleda,7.0,13.0
5122,Birgit Braunstein,9.0,28.0
5123,Buehler,2.0,7.0
5124,Bellangelo,2.0,29.0
5125,Château de Calavon,4.0,62.0
5126,Colli Ripani,0.0,19.0
5127,Hook & Ladder,2.0,7.0
5128,Domaine de la Croix Senaillet,4.0,21.0
5129,Domaine Dujac,4.0,21.0
5130,Haras,7.0,17.0
5131,Korta Katarina,23.0,225.0
5132,Paul Dolan,2.0,7.0
5133,Portola Vineyards,2.0,7.0
5134,Rendarrio Vineyards,2.0,7.0
5135,Wrights Station,2.0,7.0
5136,Ziata,2.0,7.0
5137,Alyris,2.0,7.0
5138,Blackbird Vineyards,2.0,7.0
5139,Brandl,9.0,79.0
5140,Château d'Aqueria,4.0,48.0
5141,Ottimino Vineyards,2.0,7.0
5142,R&A; Pfaffl,9.0,71.0
5143,Tenuta di Biserno,0.0,27.0
5144,Yao Family Wines,2.0,7.0
5145,Markowitsch,9.0,152.0
5146,Alta Maria,2.0,7.0
5147,Apex,2.0,18.0
5148,Basalt,2.0,18.0
5149,Boomtown,2.0,18.0
5150,Vignamato,0.0,19.0
5151,William Grassie,2.0,18.0
5152,Chateau de Pibarnon,4.0,62.0
5153,Château d'Estoublon,4.0,62.0
5154,Conti di Buscareto,0.0,19.0
5155,Domaine Allimant-Laugner,4.0,5.0
5156,Edmeades,2.0,7.0
5157,Fort Ross,2.0,7.0
5158,Gustave Lorentz,4.0,5.0
5159,Starling Castle,5.0,8.0
5160,Temporal,2.0,18.0
5161,Tenuta La Vigna,0.0,27.0
5162,Armstrong Family,2.0,18.0
5163,Castello Montauto,0.0,27.0
5164,Jean Josselin,4.0,20.0
5165,La Sabbiona,0.0,19.0
5166,Livius,3.0,4.0
5167,Maison Charles Père et Fils,4.0,21.0
5168,Maison Matisco,4.0,21.0
5169,Massimo Daldin,0.0,27.0
5170,Obsession,2.0,7.0
5171,Panizzi,0.0,27.0
5172,Vigna degli Estensi,0.0,19.0
5173,Podere La Berta,0.0,19.0
5174,Maurice Schoech & Fils,4.0,5.0
5175,Domaine Huguenot,4.0,21.0
5176,Durant,2.0,2.0
5177,Elias Mora,3.0,4.0
5178,Elizabeth Chambers,2.0,2.0
5179,Vega Sicilia,3.0,4.0
5180,Waxwing,2.0,7.0
5181,Pagter Brothers,2.0,7.0
5182,Peter Jakob Kühn,5.0,64.0
5183,Sodaro,2.0,7.0
5184,Halcon,2.0,7.0
5185,Kirsten,5.0,8.0
5186,EOS,2.0,7.0
5187,Stonecrop,11.0,87.0
5188,Mackinaw Trail,2.0,3.0
5189,David James,2.0,18.0
5190,Cramele Recas,15.0,226.0
5191,Dusk to Dawn,2.0,7.0
5192,Eagle Canyon,2.0,7.0
5193,Earth's Harvest,2.0,7.0
5194,François Lurton,7.0,13.0
5195,Nevada Ridge,2.0,148.0
5196,Illinois Sparkling Co.,2.0,227.0
5197,Indomita,7.0,17.0
5198,Von Holt,2.0,7.0
5199,La Sirena,2.0,7.0
5200,Windstream,2.0,7.0
5201,Cielo y Tierra,6.0,10.0
5202,Clos Gebrat,3.0,55.0
5203,Korbin Kameron,2.0,7.0
5204,Migration,2.0,7.0
5205,MontGras,7.0,13.0
5206,Schramsberg,2.0,7.0
5207,Titus,2.0,7.0
5208,Echeverria,7.0,58.0
5209,Viviani,0.0,43.0
5210,Bixio,0.0,43.0
5211,Brooks,2.0,2.0
5212,Stepping Stone by Cornerstone,2.0,7.0
5213,Les Deux Rives,4.0,61.0
5214,Muga,3.0,55.0
5215,Bacalhôa Wines of Portugal,1.0,89.0
5216,Casa Torres,2.0,7.0
5217,Château du Cèdre,4.0,37.0
5218,Château du Port,4.0,37.0
5219,Comtesse Thérèse,2.0,29.0
5220,Watkins Family,2.0,7.0
5221,Ramón Bilbao,3.0,4.0
5222,Scopetani,0.0,27.0
5223,Fattoria Scopone,0.0,27.0
5224,Jean-Luc and Paul Aegerter,4.0,12.0
5225,Jean-Paul Brun,4.0,12.0
5226,Keira,2.0,18.0
5227,Layer Cake,2.0,7.0
5228,Liberty Lake,2.0,18.0
5229,Pieve de' Pitti,0.0,27.0
5230,Podere Il Castellaccio,0.0,27.0
5231,240 Days,2.0,29.0
5232,Sommavite,0.0,27.0
5233,Tenuta Cappellina,0.0,27.0
5234,Tenuta di Ceppaiano,0.0,27.0
5235,Cousiño-Macul,7.0,15.0
5236,Castellani,0.0,27.0
5237,Proidl,9.0,54.0
5238,Scar of the Sea,2.0,7.0
5239,Stéphane Aviron,4.0,12.0
5240,Stift Göttweig,9.0,54.0
5241,Stolo,2.0,7.0
5242,Meinklang,9.0,28.0
5243,Parker,2.0,7.0
5244,Ebner-Ebenauer,9.0,73.0
5245,Fontodi,0.0,27.0
5246,Grow Wines,2.0,7.0
5247,Guado al Tasso,0.0,27.0
5248,Acumen,2.0,7.0
5249,Cakebread,2.0,7.0
5250,Soulmate,2.0,7.0
5251,Montecalvi,0.0,27.0
5252,Odfjell,7.0,68.0
5253,Calços do Tanha,1.0,1.0
5254,Cálem,1.0,1.0
5255,CARM,1.0,1.0
5256,The Lane,8.0,22.0
5257,Hunter's,11.0,40.0
5258,I Veroni,0.0,27.0
5259,Odfjell,7.0,13.0
5260,Bellingham,10.0,47.0
5261,Domaine Cheysson,4.0,12.0
5262,Pikes,8.0,22.0
5263,Tenuta di Lilliano,0.0,27.0
5264,Terrabianca,0.0,27.0
5265,Villa Maria,11.0,163.0
5266,Backsberg,10.0,44.0
5267,Calina,7.0,15.0
5268,Château du Châtelard,4.0,12.0
5269,Opta,1.0,116.0
5270,Signae,0.0,19.0
5271,Thorn,2.0,7.0
5272,Auburn,2.0,7.0
5273,Bogati,2.0,11.0
5274,Château du Luc,4.0,16.0
5275,Château Haut Cormier,4.0,16.0
5276,Château la Guillaumette,4.0,16.0
5277,Château les Roques,4.0,16.0
5278,Château Roc de Boissac,4.0,16.0
5279,David Bruce,2.0,7.0
5280,DiStefano,2.0,18.0
5281,Domaine Poli,4.0,26.0
5282,Domaine Torraccia,4.0,26.0
5283,Global Wines,1.0,35.0
5284,J. Portugal Ramos,1.0,83.0
5285,Luke,2.0,18.0
5286,Massimo Ronca,0.0,43.0
5287,Nelson Neves,1.0,124.0
5288,Prophecy,2.0,122.0
5289,Farina,0.0,43.0
5290,Les Vignerons de Tautavel Vingrau,4.0,61.0
5291,Louis Bouillot,4.0,21.0
5292,Domaine du Clos des Fées,4.0,61.0
5293,Finca Tobella,3.0,55.0
5294,Quinta Vale Dona Maria,1.0,99.0
5295,Recchia,0.0,43.0
5296,La Dama,0.0,43.0
5297,Mansfield-Dunne,2.0,7.0
5298,Muirwood,2.0,7.0
5299,Nine North Wine Company,2.0,7.0
5300,Tenor,2.0,18.0
5301,Graveyard,2.0,7.0
5302,Hedges,2.0,18.0
5303,Hensteeth,2.0,7.0
5304,Jean Reverdy et Fils,4.0,75.0
5305,Killian,2.0,7.0
5306,Kohl,9.0,73.0
5307,Kristodd,2.0,7.0
5308,Les Vignerons de Tavel,4.0,48.0
5309,Loimer,9.0,73.0
5310,Enzo Boglietti,0.0,31.0
5311,Vega Montán,3.0,4.0
5312,Cantina del Taburno,0.0,14.0
5313,Casa Marin,7.0,151.0
5314,Château Bernadotte,4.0,16.0
5315,Château Brown,4.0,16.0
5316,Château Deyrem Valentin,4.0,16.0
5317,Château la Cabanne,4.0,16.0
5318,Château Les Palais,4.0,61.0
5319,Agrinatura,0.0,14.0
5320,Rustenberg,10.0,32.0
5321,Santa Lucia,0.0,14.0
5322,Stefano Accordini,0.0,43.0
5323,Nanny Goat,11.0,88.0
5324,Tenuta Vitalonga,0.0,19.0
5325,Vera,1.0,83.0
5326,Rontana,0.0,19.0
5327,Tenuta Amalia,0.0,19.0
5328,Roccafiore,0.0,19.0
5329,Castelli del Grevepesa,0.0,27.0
5330,Eberle,2.0,7.0
5331,Shalestone,2.0,29.0
5332,Tierce,2.0,29.0
5333,Tornesi,0.0,27.0
5334,Veglio,0.0,31.0
5335,Château d'Aydie,4.0,26.0
5336,Château de Hauterive,4.0,37.0
5337,Domaine Cauhapé,4.0,37.0
5338,Graf Hardegg,9.0,78.0
5339,Altamana,7.0,15.0
5340,Il Conventino,0.0,27.0
5341,Peregrine,11.0,88.0
5342,Pietracupa,0.0,14.0
5343,Raventós I Blanc,3.0,155.0
5344,Roblar,2.0,7.0
5345,Sevilen,19.0,228.0
5346,Tierras Guindas,3.0,4.0
5347,Tsantali,14.0,66.0
5348,Kaella,2.0,18.0
5349,Leoness,2.0,7.0
5350,Luna Beberide,3.0,4.0
5351,Maison Champy,4.0,21.0
5352,Domaine Chantal Lescure,4.0,21.0
5353,Podere La Vigna,0.0,27.0
5354,Poggio Rubino,0.0,27.0
5355,San Filippo,0.0,27.0
5356,Lazzeretti,0.0,27.0
5357,Locati Cellars,2.0,18.0
5358,Mauro Sebaste,0.0,31.0
5359,Merry Cellars,2.0,18.0
5360,Pasquale Pelissero,0.0,31.0
5361,Pinino,0.0,27.0
5362,Tassi,0.0,27.0
5363,Château Ducasse,4.0,16.0
5364,Château Escot,4.0,16.0
5365,Château Hourtin-Ducasse,4.0,16.0
5366,Château Picoron,4.0,16.0
5367,Château Reysson,4.0,16.0
5368,Château Tanesse,4.0,16.0
5369,Goulée,4.0,16.0
5370,Ancien,2.0,7.0
5371,Boheme,2.0,7.0
5372,Château Durfort-Vivens,4.0,16.0
5373,Château la Dominique,4.0,16.0
5374,Garmón,3.0,4.0
5375,Gigi Rosso,0.0,31.0
5376,Rossi Wallace,2.0,7.0
5377,Block Wines,2.0,18.0
5378,Carucci,2.0,7.0
5379,Château Rauzan-Ségla,4.0,16.0
5380,La Jota Vineyard,2.0,7.0
5381,Portfolio,2.0,7.0
5382,Château Léoville Barton,4.0,16.0
5383,Herman Story,2.0,7.0
5384,Château Pichon Longueville,4.0,16.0
5385,Far Niente,2.0,7.0
5386,Quinta Vale Dona Maria,1.0,1.0
5387,Le Piane,0.0,31.0
5388,Macauley,2.0,7.0
5389,Camille Giroud,4.0,21.0
5390,Domaine de la Pousse d'Or,4.0,21.0
